uniprot_id;length;phi;weight;aromaticity;hydrophobicity;sheet;helix;turn;cystein
Q8TAL6;211;5.29888916016;11431367.2;0.0995260663507;-0.596208530806;0.260663507109;0.308056872038;0.227488151659;5.0
B4DJY2;109;4.93206787109;11445386.8;0.100917431193;0.0522935779817;0.247706422018;0.330275229358;0.266055045872;3.0
O43933;1283;5.91339111328;11850835.0;0.0631332813718;-0.277007014809;0.264224473889;0.307092751364;0.237724084178;18.0
O43930;277;6.46014404297;11887516.4;0.12274368231;-0.221299638989;0.285198555957;0.324909747292;0.194945848375;4.0
Q5T481;1227;5.47564697266;80395899.4004;0.0603096984515;-0.832110839446;0.255908720456;0.200488997555;0.304808475958;20.0
Q9BZG8;443;8.47039794922;11987837.0;0.0744920993228;-0.0844243792325;0.286681715576;0.304740406321;0.223476297968;10.0
Q9Y597;815;6.57647705078;12091486.9;0.0736196319018;-0.347484662577;0.211042944785;0.277300613497;0.293251533742;12.0
Q9BVC6;243;10.4780883789;246981927.892;0.0699588477366;0.541152263374;0.38683127572;0.390946502058;0.213991769547;0.0
Q9Y592;693;5.95245361328;12450866.8;0.037518037518;-1.07012987013;0.373737373737;0.252525252525;0.141414141414;3.0
P01236;227;6.50164794922;12480815.2;0.0660792951542;-0.228634361233;0.299559471366;0.321585903084;0.229074889868;7.0
A8TX70;2615;6.49871826172;986963902.727;0.0822179732314;-0.410019120459;0.217973231358;0.290248565966;0.25621414914;36.0
P19099;503;9.47369384766;738785708.661;0.0934393638171;-0.0729622266402;0.326043737575;0.341948310139;0.198807157058;7.0
Q09161;790;5.98968505859;12771299.6;0.0962025316456;-0.327848101266;0.274683544304;0.326582278481;0.182278481013;19.0
Q09160;365;5.90008544922;12818649.7;0.0876712328767;-0.534520547945;0.265753424658;0.260273972603;0.216438356164;5.0
Q2MKA7;263;9.45611572266;1223374497.01;0.041825095057;-0.716730038023;0.220532319392;0.174904942966;0.269961977186;23.0
A6NCC3;632;5.98260498047;12901556.7;0.0316455696203;-1.02879746835;0.346518987342;0.197784810127;0.208860759494;10.0
Q05952;138;11.5942993164;987046453.027;0.0217391304348;-1.52101449275;0.0942028985507;0.0869565217391;0.347826086957;5.0
Q6NX49;715;8.14837646484;13028780.8;0.0825174825175;-0.821818181818;0.204195804196;0.226573426573;0.240559440559;43.0
B3EWG3;89;5.78497314453;13039685.8;0.0;-0.387640449438;0.393258426966;0.202247191011;0.14606741573;0.0
Q9UKZ9;415;8.80987548828;13092862.0;0.0915662650602;-0.20578313253;0.209638554217;0.29156626506;0.265060240964;15.0
B3EWG6;89;5.78497314453;13103767.0;0.0;-0.387640449438;0.393258426966;0.202247191011;0.14606741573;0.0
P53708;1063;5.36993408203;13240375.3;0.0893697083725;-0.168955785513;0.238005644403;0.317027281279;0.254938852305;22.0
P04035;888;6.33319091797;13353833.1;0.0653153153153;0.0831081081081;0.288288288288;0.313063063063;0.237612612613;28.0
P60520;117;7.80804443359;13369589.8;0.119658119658;-0.316239316239;0.213675213675;0.350427350427;0.17094017094;1.0
Q86W92;1011;5.39959716797;1434453113.86;0.0524233432245;-0.69159248269;0.305637982196;0.246290801187;0.230464886251;10.0
Q5DJT8;189;9.66925048828;13458109.4;0.0582010582011;-0.71746031746;0.243386243386;0.216931216931;0.206349206349;4.0
Q9UKZ1;510;5.98870849609;610154416.326;0.0647058823529;-0.143333333333;0.296078431373;0.278431372549;0.3;6.0
P53701;268;6.24896240234;13567517.2;0.10447761194;-0.733955223881;0.242537313433;0.246268656716;0.268656716418;7.0
Q9UKZ4;2725;5.97650146484;13921612.7;0.091376146789;-0.360990825688;0.201467889908;0.297614678899;0.259449541284;85.0
Q9H963;129;9.38690185547;13938939.5;0.100775193798;-0.906201550388;0.170542635659;0.22480620155;0.201550387597;12.0
Q14568;343;4.57293701172;13984465.7;0.0758017492711;-0.836443148688;0.288629737609;0.262390670554;0.174927113703;2.0
Q9H967;626;9.34857177734;14065495.6;0.0702875399361;-0.533067092652;0.223642172524;0.249201277955;0.276357827476;13.0
Q14563;771;7.05145263672;14168259.0;0.105058365759;-0.607263294423;0.199740596628;0.290531776913;0.225680933852;19.0
Q14562;1220;8.54266357422;14329535.0;0.0647540983607;-0.593606557377;0.265573770492;0.27131147541;0.199180327869;15.0
Q8WYB5;2073;5.68316650391;14598244.9;0.0530631934395;-0.898263386397;0.248914616498;0.199228171732;0.289917993247;51.0
Q86TG1;271;5.45269775391;14631945.7;0.0959409594096;0.60221402214;0.280442804428;0.354243542435;0.254612546125;14.0
Q14566;821;5.28790283203;14739608.9;0.0694275274056;-0.377222898904;0.274056029233;0.303288672351;0.197320341048;17.0
Q14565;340;5.62347412109;14783398.7;0.0735294117647;-0.272647058824;0.291176470588;0.282352941176;0.182352941176;3.0
Q9NWM3;386;5.48175048828;1223712682.01;0.0647668393782;-0.803626943005;0.269430051813;0.209844559585;0.313471502591;3.0
Q8NA29;543;6.51348876953;520944460.606;0.123388581952;0.421731123389;0.276243093923;0.381215469613;0.202578268877;14.0
Q9NWM0;555;5.28851318359;1223784482.71;0.0846846846847;-0.467567567568;0.259459459459;0.279279279279;0.25045045045;11.0
Q6P1A2;487;8.87847900391;15132678.9;0.168377823409;0.37227926078;0.285420944559;0.435318275154;0.186858316222;9.0
Q9NRH1;226;5.35125732422;15162033.0;0.0530973451327;-0.51017699115;0.269911504425;0.278761061947;0.230088495575;8.0
Q9NRH2;765;6.62042236328;15260075.2;0.0575163398693;-0.537516339869;0.241830065359;0.252287581699;0.267973856209;16.0
Q9NRH3;451;5.49578857422;15319275.7;0.0864745011086;-0.357427937916;0.235033259424;0.310421286031;0.232815964523;6.0
Q9UHF1;273;8.58477783203;15353795.3;0.0586080586081;-0.355311355311;0.230769230769;0.234432234432;0.278388278388;20.0
A6NIR3;686;6.27789306641;15441630.0;0.0568513119534;-0.481924198251;0.241982507289;0.239067055394;0.276967930029;20.0
Q9UHF3;227;9.39056396484;15471068.2;0.0969162995595;0.153303964758;0.303964757709;0.374449339207;0.198237885463;2.0
Q96PG8;261;11.977355957;598454857.323;0.0191570881226;-0.680459770115;0.222222222222;0.122605363985;0.39846743295;8.0
P41218;407;9.76495361328;15563127.9;0.0614250614251;-0.640540540541;0.223587223587;0.260442260442;0.228501228501;5.0
Q9UHF4;553;4.77581787109;88417816.1003;0.0922242314647;-0.462748643761;0.258589511754;0.30198915009;0.260397830018;11.0
Q9UHF7;1281;7.52777099609;15769977.5;0.064012490242;-0.791334894614;0.2037470726;0.223263075722;0.300546448087;39.0
P41214;584;7.56365966797;15845189.1;0.0565068493151;-0.343150684932;0.268835616438;0.289383561644;0.231164383562;11.0
Q96PG2;267;9.13739013672;89197169.7003;0.0898876404494;0.148689138577;0.269662921348;0.352059925094;0.224719101124;6.0
Q96PG1;132;8.42413330078;15967832.9;0.121212121212;0.075;0.265151515152;0.371212121212;0.219696969697;3.0
P41217;278;8.78424072266;16004088.1;0.0863309352518;0.104676258993;0.215827338129;0.363309352518;0.212230215827;7.0
Q9UHC6;1331;6.11920166016;787104413.973;0.105935386927;-0.392561983471;0.193087903832;0.293764087153;0.28324567994;37.0
P41212;452;6.95404052734;16065213.6;0.0685840707965;-0.879203539823;0.243362831858;0.256637168142;0.272123893805;5.0
Q96T91;129;8.58465576172;1388945431.67;0.062015503876;0.0651162790698;0.232558139535;0.286821705426;0.217054263566;10.0
Q86VY4;417;9.57354736328;16117853.4;0.0599520383693;-0.773381294964;0.275779376499;0.21103117506;0.306954436451;4.0
Q92526;530;6.84625244141;16185206.0;0.0415094339623;0.0192452830189;0.315094339623;0.31320754717;0.166037735849;10.0
Q92521;554;9.38861083984;93115408.4002;0.15523465704;0.135740072202;0.249097472924;0.41155234657;0.202166064982;14.0
Q7Z5L3;287;5.49603271484;987729003.627;0.0766550522648;-0.319860627178;0.226480836237;0.236933797909;0.369337979094;4.0
Q92523;772;8.85540771484;16493104.4;0.116580310881;-0.178626943005;0.269430051813;0.323834196891;0.213730569948;15.0
Q92522;213;10.7568969727;16519411.5;0.0328638497653;-0.979342723005;0.262910798122;0.154929577465;0.267605633803;0.0
Q9Y3E0;138;10.358215332;1212558349.32;0.188405797101;1.08695652174;0.231884057971;0.507246376812;0.224637681159;0.0
Q7Z5L2;792;5.00775146484;987831138.127;0.0517676767677;-0.644318181818;0.247474747475;0.228535353535;0.239898989899;18.0
Q92529;594;8.56695556641;16674406.5;0.0555555555556;-0.480976430976;0.255892255892;0.232323232323;0.294612794613;9.0
Q9BQP7;344;7.57647705078;1349397649.08;0.0901162790698;-0.543604651163;0.241279069767;0.302325581395;0.232558139535;7.0
Q86VY9;491;9.23577880859;16737591.4;0.0570264765784;-0.371079429735;0.232179226069;0.272912423625;0.293279022403;4.0
Q9H4P4;317;5.75396728516;16779190.1;0.0473186119874;-0.339116719243;0.271293375394;0.274447949527;0.201892744479;14.0
Q9UHH9;426;6.37493896484;1224013054.11;0.0892018779343;-0.627699530516;0.269953051643;0.291079812207;0.19014084507;9.0
Q5TG92;126;10.1890258789;16876280.8;0.0555555555556;-0.557936507937;0.214285714286;0.238095238095;0.277777777778;4.0
P23352;680;9.33294677734;16964626.9;0.0852941176471;-0.456323529412;0.202941176471;0.272058823529;0.251470588235;25.0
A0A087WXS9;549;9.19744873047;17036706.2;0.0819672131148;-0.669034608379;0.23679417122;0.251366120219;0.249544626594;13.0
P40200;585;6.71026611328;1283476092.0;0.0940170940171;-0.315384615385;0.186324786325;0.305982905983;0.276923076923;14.0
Q5T9C2;384;8.83111572266;100984140.2;0.0651041666667;-0.525;0.200520833333;0.2421875;0.3203125;8.0
Q2QGD7;858;8.48040771484;17351604.5;0.0477855477855;-0.410606060606;0.251748251748;0.20979020979;0.332167832168;25.0
